Threshold:250

nOctaveLayers:1

edgeThreshold:15

contrastThreshold:0.01

0.3896938999999997,0.37089019999999984,0.35996689999999987,0.34964119999999976,0.32518340000000023,0.3655292999999995,0.35488799999999987,0.3453765000000004,0.34122060000000065,0.33851739999999975,0.37267289999999953,0.3784264000000004,0.34324070000000084,0.3747633999999991,0.3381723000000001,0.39504379999999983,0.3404986000000001,0.41389670000000045,0.36870019999999926,0.32573529999999984

Threshold:250

nOctaveLayers:2

edgeThreshold:15

contrastThreshold:0.02

0.29533730000000036,0.2608922000000007,0.2712121000000005,0.26463279999999934,0.2646089000000007,0.23733990000000027,0.2493458000000004,0.25183840000000046,0.2523552000000002,0.24688320000000008,0.24728870000000036,0.2557802999999996,0.26381610000000055,0.25549149999999976,0.24818800000000074,0.2665267,0.31844929999999927,0.29867500000000113,0.32274329999999907,0.2903944000000003

Threshold:250

nOctaveLayers:3

edgeThreshold:15

contrastThreshold:0.03

0.3096212000000005,0.27454530000000066,0.2714604999999999,0.2730183000000004,0.27406220000000037,0.2755510000000001,0.27395610000000037,0.2572289999999997,0.2674504999999998,0.2773405000000002,0.2658592000000004,0.2853193000000003,0.2877384000000003,0.28420369999999995,0.27426690000000065,0.2788145000000011,0.2743947999999996,0.28116630000000065,0.3053333000000009,0.3000772999999999

Threshold:250

nOctaveLayers:4

edgeThreshold:15

contrastThreshold:0.04

0.3165880999999997,0.2862657000000004,0.28631329999999977,0.28161780000000025,0.2813916000000001,0.2898179000000001,0.2864078000000001,0.2768927000000003,0.26036069999999967,0.2959449000000003,0.27001960000000036,0.2834322,0.27480929999999937,0.2842766999999995,0.26960359999999994,0.28533140000000046,0.28262929999999997,0.2919374000000001,0.2981340999999986,0.2677683000000002

Threshold:250

nOctaveLayers:5

edgeThreshold:15

contrastThreshold:0.05

0.3579209000000003,0.2927781999999999,0.28521909999999995,0.28707050000000045,0.2881298000000001,0.29583329999999997,0.3159369999999999,0.2893499000000004,0.2809059000000005,0.2955114999999999,0.29415480000000027,0.2944193999999998,0.3087434,0.29833399999999966,0.2993851999999997,0.3036265,0.30724700000000027,0.33702279999999973,0.3001243999999996,0.29426109999999994
